sentiment,text
1,So exhausted. Hungry. Sunkissed 2day...lobster 2morrow  fishing was great 
1,@spuddnic03 I was tweeting about a movie w/a friend &amp; I thought of you! http://tinyurl.com/7ga2lo &quot;Big ol' Jo Jo's comin' to town!&quot; 
1,@Escape_my_fate lmao  i'll put a picture up tomorrow 
1,@lollipop26 LOVE YOUR PROJECT TEN PAN  Im going to vid response with my work your collection video because they go hand in hand
1,Heey finally got twitter  goin' to sleep
1,"@AlohaArleen Tell 'Leftovers' the break next to the 'Pipe' I said, &quot;Aloha&quot; and I miss her very much.  "
1,WHYSOSERIOUS. why do i ALWAYS feel in the mood to watch dark knight? =S randoooooom. 
1,@delfar &quot;Comics: The Podcast&quot;  that a winner right there 
1,HOCKEY TRAINING! yeyuh! 
1,@KerryMalone Lol!! Yep.. I can't say &quot;no&quot;.. It's true. But I also believe in giving back to the community who gives soooo much to me!! 
1,Found Ray Ban's on 3rd tee. I turned the in. 
1,"Slept super late haha, passed my G.E.D. "
1,@chrisbowers yeah I dance a bunch of different styles. Some people just take to certain choreographers better then others. 
1,@knightbergsgirl Pls give them some XOXOXO from Tina 
1,goiing to reedbox to get some moviies 
1,@CharlieSears @ajresch I hope you guys never grow up 
1,Out to dinner and having fun in the sun with a boy 
1,getting serious about new fashion projects- watch this space 
1,@madsoul que foto? 
1,@kaex88 Running in Eastie? Who was chasing you? That's my old 'hood! Lived there until I was 12. Did you get Santarpio's Pizza afterward? 
1,i'm officially accepted into uams college of pharmacy! 
1,#asot400 thanks you arminnnn 
1,At the park swinging with Amy! I love this day 
1,@centernetworks Yup! I think it's cool. Many of my co-workers here do too. A friend working at Twitter even uses TB for his support 
1,Spectacular  i'm so excited!
1,@Bonniestwit you are welcome 
1,"@kelsifulton Oh, I wondered which Sarah I was getting gibberish from. "
1,gunna get ready to go out again soon... I had such a amazing time lastnight 
1,@mileycyrus i love you for clearing up all rumors  gossip sites are frigging annoying ...though i love to read them  bahaha
1,@TigerMystic My pleasure.  thnx for ur kind words
1,"@LosDosMos aww, i didn't see it but i hear did really well 2nd set. So proud of him. S Fingers crossed it's the boost he needs on clay! "
1,While out for a walk w/ @twinschick1 and @onelgmoose we found a geocache 
1,I'm loving Battlestar Galactica 
1,@caitiscool catilin  is amazing 
1,"sorry i havent been on twitter lately, things have been really busy taking care of my family lol, well must go make dinner  "
1,"@dda No, I kept the really loud one. "
1,@sadknob  good thing P &amp; K have their day jobs!  
1,@petewentz when you and the guys come to Brazil? i wanna listen &quot;i don't care&quot; live! 
1,@Lollypop0613 hi bear  this twitter shit confuses me! X
1,had a goooooooooood day at work today 
1,Late night peanutbutter&amp;jelly sw snack w/ @jozine - making more memories 4 ol' time sake  nite nite t-friends
1,@TiffyPwns heck yeah i am! You too? 
1,"Well, it seems like Little Harbor has me trapped again for the next 4 and a half hours! Wooo "
1,"@sweetlinz not that I know of... but keep me in the know, please "
1,Just realized I wrote @the Wondering now if there is an @the that will understand me babblin on about Foxtel &amp; One Sport  fingers crossed
1,@jadeofjades A Mimmosa herround is somebody that isnt able to take any opposite opinion...?  Am i twittin 2 much? )
1,Im at the river its awesome 
1,"@nstone sir, the feeling is certainly reciprocated! Thank you Daniel "
1,Watching my lovely lefty of a mommy have fun with Microsoft Paint... With her right hand. This is classic. 
1,Now this is what I call a Saturday... God love the sun 
1,@faanylies eu sol realista fany 
1,@darksilvercat well at least you will be equipped for it  but I thought it never rained in sunny aus???
1,@capecodgurl and sorry again for spamming...having trouble mashing out multisyllabic words with my hate fingers 
1,With Bethany and Angela. 
1,says good aftie!  http://plurk.com/p/owc5p
1,@Wewa95 hahah thats ok. welcome to twitter!! 
1,"@DitaVonTeese How good was Cohen, have tickets for Dublin in July trying to justify the 3 figure cost - Heather "
1,@andreasisaak natuerlich nicht 
1,@sterlingksmith even though jesse is &quot;nothing but a pretentious faggot who keeps trying to sound like kevin devine&quot;? hahah 
1,@acj80 yeah... But I'm not annoying about it 
1,@BigChampTheBoss awww i made the list  thanks
1,Although that could be really funny in a &quot;Mississippi Masala&quot; kind of way. 
1,"@sonicalpha I already checked, all that's under there is a pile of smelly socks.. and a note that says &quot;The Awesome is a tool&quot; Brilliant! "
1,How to get a job   http://bit.ly/HsnQf
1,@OFFICIALSE7EN share with me~ 
1,back from star studded .. 80s birthday party 
1,"still slightly unconvinced, maybe im too cynical "
1,@goursote hm.. the usual stuff. don't care anymore. I've been living this for 20 years 
1,"@xenon21 If i sign in, i'll be up all night!! Sorry. Really am shattered...! Thanks again for the texts today! "
1,@KimNishida @SharonGaskin thanks for the Rts yesterday of the tips from my call 
1,@KanArieKArgzz Thankss 4 following !! 
1,Statesboro fun this a.m. and I'm off to see the GreenJackets in Augusta tonight! 
1,"@delfar &quot;Comics: The Podcast&quot;, there you go. "
1,@allymisslove I luv that song! I had to bump it as soon as I saw ur tweet! 
1,"@SkyeTaylor it's so nice outside, are you stuck in the studio again? "
1,@StMarcSpa Or who? 
1,@Debs1302  right on the money   I need to get back to stirring things up over there with my old pals Big Jimmy and Subman...
1,"@Jewles today is just day one, i was mostly curious about anecdotal thoughts.  day one is usual some nausea and what not  "
1,@PrezDanger heyyy. Im following you. Its Haylz 
1,@Diamond no problem  always there to help just ask  have a nice day
1,"180+ giveaways that Canadians can actually enter! http://www.cancontests.com Add your giveaways, too! Linky love! "
1,@EggyMayers Feel good to be home? 
1,Digging &amp; turning up stones all day!! Good leads know more REAL soon! http://www.THECIRCUITDOG.com. FIRST in REAL news!! 
1,I wanna be the spirit 
1,@timlovejoy let's hope so. An all blue final would be great 
1,@bubblegarm yay! I love ur stuff - will need to make a purchase soon  hope ur having a good weeked!
1,@uppercanuck we grow baby target stores here &amp; ship them to the rest of the country 
1,song is coming along wonderfully  i am very happy
1,i'm going to see bluemangroup! 
1,Watching a little 90210 online.  
1,@WayMoreHomemade Kay Bailey Hutchison 
1,http://twitpic.com/3k123 - Meg and me poolside at the Yacht Club! I love my life 
1,Just finished the Miles to go book! 
1,I loved that. I'm very happy to have seen it  #film_club
1,is figuring out how to use twitter 
1,@RockabyeArena sounds like we're in the same boat. 
1,I FINISHED THE CN TOWER CLIMB IN ONE PIECE!!! Thanks to everyone that sponsored me!! 
1,just got my hair cut. :] its really short now.  but i like it. 
1,"@Jonasbrothers i cant wait until you guys come for the MMVA's ANNND, the world tour, i cant wait to give you guys my letter  &lt;3"
1,@EdEntrepreneur yes. very inspiring indeed.   Left or Right eye? 
1,Testing itunes film store with aTV. Cool 
1,@feliciaday Go Skype.  Flight attendants use it quite a bit- so should you 
1,Just finished my pre-half run in my race day attire. It's official. I'm doing this thing. At least I have an easy week ahead.  #fb
1,"Thank You @mileycyrus .. I Was Kinda Upset &amp; Angry And From You Writing Quotes, I Decided To Look Them Up And They Cheered Me Up  xoxo"
1,tonight 
1,My son arrives in Paris today. Lucky  him! I hope it doesnt rain 
1,@frugalfreebies Thank you 
1,Going to catch a bite to eat and do some shopping! 
1,"@KissaKatt Yeah, that's shitty, but that doesn't mean you have to be the same way. "
1,"@lynnelee, thank you "
1,Im ready to hear you say who i am is quite enough  god i love taking back sunday!!
1,@taylorswift13 sounds really nice ;-) i'm hanna from germany ...would be nice if you follow me 
1,@JAPOLLONIA NO NOT GHETTO UR AWESOME 
1,@SaraEllenAwsome haha I'll message you on Facebook 
1,"What happened, did the Indians miss an extra point against Yankees? "
1,25 days till graduation!...26 days till miguel's wedding!..and most importantly 27 days till i move in with mike  i love you mike &lt;3
1,Does anyone know of a list of the top ten pain points for small businesses? I want to validate mine 
1,Pearl express it I love this place I like anyplace that doesnt serve orange chicken 
1,@ModelMandyLynn no problem  always there to help just ask  have a nice day
1,She totally sounds like Hayley a little in this song 
1,@DonnieWahlberg I wish I was going to the show 2 nite..Can the baby daddy bus pick me up? I'm in San Jose.. 
1,@MiDesfileNegro Yeah it was right. You're really good at spanish 
1,@theloudquietguy 
1,@Rosey can I please have your twitter name? You don't appear to be using it 
1,@Rokkull hey you're my 100th! thanks for the follow 
1,"@AlanStransman I missed the part where you admitted you were wrong   I'm just sayin...have you MET her? Me neither, but she's def a nerd."
1,@aplusk Congrates on being crowned twitter king.  Yesterday i joined after waching oprah and seeing u talking about twitter.  
1,"OMG, I am giddy over Carl remembering us   Tell him congrats!  Lucky lady..."
1,@MediaDivo Yesterday was my 6 Month Twitterversay 
1,listaning to thiss  wooo rock onnn  http://tinyurl.com/dj99fc
1,is going to blakeney to watch bros guitarist play...be back later..follow me!  mk peace!  
1,it's so beautiful outside... I love California 
1,well hi back atcha  love the flmaingos! @stayingyoung
1,"@Wossy goodnight JR, I am playing scrabble on facebook, still fun, even if you have abandoned ship "
1,@rawvelous cool   I made it for my 4yr old to enjoy for lunch...he ate it up 
1,@andy32muk They aren't fucking kidding. This API is so totally fucking kickass compared to stupid DFail. 
1,Showered and in jammies after a long day cleaning and organizing.... very sad day but spent w/ close family &amp; friends made it better! 
1,"http://twitpic.com/3k135 - Walnut-Locust Station. Philadelphia, PA. Waiting for the Northbound Local/Express. "
1,okayy the sunshine is great todayy so I might wanna go take a walk with BFF  so ttyl everyone!! &lt;3
1,It's been a while... Still hasn't done enough work...Always tomorrow 
1,hey Laura well youre a bitch too! hahahah i cant help it she doesnt deserve him. he'll be happier with me and he knows it 
1,@taylorswift13 so basically I have like Hanson since 3rd grade &amp; i'm 20 these days... dnt know many people that still like them 
1,http://twitpic.com/3k138 - Chillin at the pool 
1,"LOST I can vouch for super 8mm being avail in 1977, because I used one my own self.  @davidswinney @SaschScarpulla (@jstueve)"
1,Listening to leighton meester... I cant wait for her cd! Go look up her song &quot;birthday.&quot; i love it. 
1,@mindywhite What movie was it this time? 
1,TweetDeckk &amp; iTunes Whattaa COMBOO  Love Ittt
1,"@ZakBoca:  @DanUshman has taken a solid lead in this race.  Let's see some work, man!  "
1,@thatladyj Take a deeeeeeeeeeeeep breath 
1,"wow, carpet cleaning is loud! got a good deal though "
1,"just got it, proper knackered! and fair tipsssssey! "
1,Upgraded to club. Hello free booze in the lounge 
1,"@tomit That's what I thought,...  Probably one from '96 or '97,..."
1,"@menucoach, thank you  how are you today?"
1,@caseynicolec accidents happen just be thankful she is ok and treasure everyday with her 
1,Handy parentng tip- to remove noisy girls from your house set them up with a &quot;picnic&quot; way way in the back yard 
1,"@ianbone not yet, but I will, and yeah. "
1,"boahhhhhh, Mr. Sam, know you got me  perfect mix #ASOT400"
1,Is catching up on tv programmes frm the wk 
1,@code8 thanks for the rt 
1,is watching family guy rofl 
1,@Rougite Rougeeee..!!!  :*
1,http://twitpic.com/3k1ia - Guitar Hero! @danmonkey rocks 
1,@mileycyrus how are you..??? please write back.. 
1,Watching Spongebob!!! Haha 
1,@FoxBrownFox I'll be joining you on working tomorrow so party hard tonight but take it easy on the Alcohol 
1,@interact4future http://twitpic.com/3k1a1 - Loving it  Lets see you get *that* laminated and show it to your kids ;-)
